model,doc_id,source_file,status,reason,gt_file_exists,matched_count,gt_only_count,pred_only_count,gt_defendant_count,pred_defendant_count,llm_calls,input_tokens,output_tokens,total_tokens,fallback_errors,fallback_used
one_call,25-07-2023-Ho_Chi_Minh-2ta1323643t1cvn,25-07-2023-Ho_Chi_Minh-2ta1323643t1cvn.json,processed,ok,True,1,0,0,1,1,1,1674,614,2288,0,False
one_call,25-07-2023-Ho_Chi_Minh-2ta1328212t1cvn,25-07-2023-Ho_Chi_Minh-2ta1328212t1cvn.json,processed,ok,True,1,0,0,1,1,1,1425,772,3171,1,True
one_call,25-09-2023-Lai_Chau-2ta1447709t1cvn,25-09-2023-Lai_Chau-2ta1447709t1cvn.json,processed,ok,True,2,0,0,2,2,1,2190,1047,3237,0,False
one_call,25-12-2023-Binh_Duong-2ta1402945t1cvn,25-12-2023-Binh_Duong-2ta1402945t1cvn.json,processed,ok,True,1,0,0,1,1,1,1503,679,3203,1,True
one_call,26-07-2023-Dong_Nai-2ta1354977t1cvn,26-07-2023-Dong_Nai-2ta1354977t1cvn.json,processed,ok,True,1,0,0,1,1,1,1499,522,2021,0,False
one_call,27-06-2023-Hai_Phong-2ta1332384t1cvn,27-06-2023-Hai_Phong-2ta1332384t1cvn.json,processed,ok,True,1,0,0,1,1,1,1669,668,2337,0,False
one_call,27-07-2023-Hai_Phong-2ta1270586t1cvn,27-07-2023-Hai_Phong-2ta1270586t1cvn.json,processed,ok,True,3,0,0,3,3,1,2708,1350,4058,0,False
one_call,27-07-2023-Phu_Yen-2ta1270483t1cvn,27-07-2023-Phu_Yen-2ta1270483t1cvn.json,processed,ok,True,1,0,0,1,1,1,1581,682,2263,0,False
one_call,27-09-2023-Dien_Bien-2ta1365386t1cvn,27-09-2023-Dien_Bien-2ta1365386t1cvn.json,processed,ok,True,1,0,0,1,1,1,1525,494,2019,0,False
one_call,28-07-2023-Son_La-2ta1262331t1cvn,28-07-2023-Son_La-2ta1262331t1cvn.json,processed,ok,True,2,0,0,2,2,1,2152,1079,3231,0,False
one_call,28-08-2023-Nghe_An-2ta1302840t1cvn,28-08-2023-Nghe_An-2ta1302840t1cvn.json,processed,ok,True,2,0,0,2,2,1,2335,1026,3361,0,False
one_call,28-11-2023-Phu_Tho-2ta1414574t1cvn,28-11-2023-Phu_Tho-2ta1414574t1cvn.json,processed,ok,True,2,0,0,2,2,1,2262,1142,3404,0,False
one_call,28-12-2023-Thai_Nguyen-2ta1613530t1cvn,28-12-2023-Thai_Nguyen-2ta1613530t1cvn.json,processed,ok,True,1,0,0,1,1,1,1936,773,2709,0,False
one_call,29-08-2023-Quang_Binh-2ta1355582t1cvn,29-08-2023-Quang_Binh-2ta1355582t1cvn.json,processed,ok,True,1,0,0,1,1,1,1525,523,2048,0,False
one_call,29-08-2023-Tay_Ninh-2ta1495422t1cvn,29-08-2023-Tay_Ninh-2ta1495422t1cvn.json,processed,ok,True,2,0,0,2,2,1,2087,953,3040,0,False
one_call,29-09-2023-Hai_Phong-2ta1370718t1cvn,29-09-2023-Hai_Phong-2ta1370718t1cvn.json,processed,ok,True,4,0,0,4,4,1,3150,1489,4639,0,False
one_call,29-09-2023-Hai_Phong-2ta1371304t1cvn,29-09-2023-Hai_Phong-2ta1371304t1cvn.json,processed,ok,True,3,0,0,3,3,1,2794,1118,3912,0,False
one_call,29-12-2023-Cao_Bang-2ta1406323t1cvn,29-12-2023-Cao_Bang-2ta1406323t1cvn.json,processed,ok,True,2,0,0,2,2,1,2165,933,3098,0,False
one_call,30-03-2023-Ho_Chi_Minh-2ta1255219t1cvn,30-03-2023-Ho_Chi_Minh-2ta1255219t1cvn.json,processed,ok,True,1,0,0,1,1,1,1670,626,2296,0,False
one_call,30-08-2023-Binh_Dinh-2ta1346725t1cvn,30-08-2023-Binh_Dinh-2ta1346725t1cvn.json,processed,ok,True,1,0,0,1,1,1,1508,420,1928,0,False
one_call,30-08-2023-Dong_Nai-2ta1349571t1cvn,30-08-2023-Dong_Nai-2ta1349571t1cvn.json,processed,ok,True,1,0,0,1,1,1,1505,630,2135,0,False
one_call,30-11-2023-Bac_Ninh-2ta1472399t1cvn,30-11-2023-Bac_Ninh-2ta1472399t1cvn.json,processed,ok,True,1,0,0,1,1,1,1526,534,2060,0,False
one_call,31-07-2023-Hung_Yen-2ta1274814t1cvn,31-07-2023-Hung_Yen-2ta1274814t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,529,2033,0,False
one_call,31-07-2023-Nghe_An-2ta1304374t1cvn,31-07-2023-Nghe_An-2ta1304374t1cvn.json,processed,ok,True,1,0,0,1,1,1,1788,481,2269,0,False
one_call,31-07-2023-Soc_Trang-2ta1346448t1cvn,31-07-2023-Soc_Trang-2ta1346448t1cvn.json,processed,ok,True,1,0,0,1,1,1,1371,694,2065,0,False
one_call,31-08-2023-Ho_Chi_Minh-2ta1655493t1cvn,31-08-2023-Ho_Chi_Minh-2ta1655493t1cvn.json,processed,ok,True,2,0,0,2,2,1,1937,982,2919,0,False
one_call,01-02-2024-Khanh_Hoa-2ta1430918t1cvn,01-02-2024-Khanh_Hoa-2ta1430918t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,596,2100,0,False
one_call,01-04-2025-Tuyen_Quang-2ta1791873t1cvn,01-04-2025-Tuyen_Quang-2ta1791873t1cvn.json,processed,ok,True,2,0,0,2,2,1,2183,1187,3370,0,False
one_call,01-08-2024-Bac_Giang-2ta1610530t1cvn,01-08-2024-Bac_Giang-2ta1610530t1cvn.json,processed,ok,True,1,0,0,1,1,1,1543,535,2078,0,False
one_call,01-08-2025-Hai_Phong-2ta1913320t1cvn,01-08-2025-Hai_Phong-2ta1913320t1cvn.json,processed,ok,True,1,0,0,1,1,1,1582,638,2220,0,False
one_call,02-04-2025-Ha_Noi-2ta1950007t1cvn,02-04-2025-Ha_Noi-2ta1950007t1cvn.json,processed,ok,True,1,0,0,1,1,1,1493,583,2076,0,False
one_call,02-06-2025-Khanh_Hoa-2ta1912779t1cvn,02-06-2025-Khanh_Hoa-2ta1912779t1cvn.json,processed,ok,True,1,0,0,1,1,1,1658,677,2335,0,False
one_call,02-07-2025-Ho_Chi_Minh-2ta1973163t1cvn,02-07-2025-Ho_Chi_Minh-2ta1973163t1cvn.json,processed,ok,True,1,0,0,1,1,1,1521,669,2190,0,False
one_call,02-08-2024-Ho_Chi_Minh-2ta1628292t1cvn,02-08-2024-Ho_Chi_Minh-2ta1628292t1cvn.json,processed,ok,True,1,0,0,1,1,1,1699,534,2233,0,False
one_call,02-12-2025-Ha_Noi-2ta2018534t1cvn,02-12-2025-Ha_Noi-2ta2018534t1cvn.json,processed,ok,True,1,0,0,1,1,1,1631,733,2364,0,False
one_call,03-01-2025-An_Giang-2ta1917746t1cvn,03-01-2025-An_Giang-2ta1917746t1cvn.json,processed,ok,True,1,0,0,1,1,1,1523,424,1947,0,False
one_call,03-01-2025-Hung_Yen-2ta1712895t1cvn,03-01-2025-Hung_Yen-2ta1712895t1cvn.json,processed,ok,True,1,0,0,1,1,1,1470,582,2052,0,False
one_call,03-05-2024-Thai_Binh-2ta1510909t1cvn,03-05-2024-Thai_Binh-2ta1510909t1cvn.json,processed,ok,True,6,0,0,6,6,1,4073,2549,6622,0,False
one_call,03-06-2025-Ho_Chi_Minh-2ta1868097t1cvn,03-06-2025-Ho_Chi_Minh-2ta1868097t1cvn.json,processed,ok,True,1,0,0,1,1,1,1426,486,1912,0,False
one_call,04-03-2024-Kien_Giang-2ta1597508t1cvn,04-03-2024-Kien_Giang-2ta1597508t1cvn.json,processed,ok,True,1,0,0,1,1,1,1567,451,2018,0,False
one_call,04-03-2025-Hung_Yen-2ta1764393t1cvn,04-03-2025-Hung_Yen-2ta1764393t1cvn.json,processed,ok,True,2,0,0,2,2,1,2417,1020,3437,0,False
one_call,04-06-2025-Khanh_Hoa-2ta1896878t1cvn,04-06-2025-Khanh_Hoa-2ta1896878t1cvn.json,processed,ok,True,2,0,0,2,2,1,3187,920,4107,0,False
one_call,04-09-2025-Son_La-2ta1975105t1cvn,04-09-2025-Son_La-2ta1975105t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,467,1971,0,False
one_call,05-01-2024-Lai_Chau-2ta1406042t1cvn,05-01-2024-Lai_Chau-2ta1406042t1cvn.json,processed,ok,True,1,0,0,1,1,1,1682,539,2221,0,False
one_call,05-03-2024-Kien_Giang-2ta1647682t1cvn,05-03-2024-Kien_Giang-2ta1647682t1cvn.json,processed,ok,True,1,0,0,1,1,1,1564,467,2031,0,False
one_call,05-03-2025-Nghe_An-2ta1965821t1cvn,05-03-2025-Nghe_An-2ta1965821t1cvn.json,processed,ok,True,5,0,0,5,5,1,4497,2164,6661,0,False
one_call,05-07-2024-Cao_Bang-2ta1552371t1cvn,05-07-2024-Cao_Bang-2ta1552371t1cvn.json,processed,ok,True,1,0,0,1,1,1,1623,465,2088,0,False
one_call,05-08-2025-Dak_Lak-2ta1897296t1cvn,05-08-2025-Dak_Lak-2ta1897296t1cvn.json,processed,ok,True,1,0,0,1,1,1,1450,623,2073,0,False
one_call,05-09-2025-Ca_Mau-2ta2011326t1cvn,05-09-2025-Ca_Mau-2ta2011326t1cvn.json,processed,ok,True,1,0,0,1,1,1,1956,533,2489,0,False
one_call,06-01-2025-Bac_Giang-2ta1741748t1cvn,06-01-2025-Bac_Giang-2ta1741748t1cvn.json,processed,ok,True,1,0,0,1,1,1,1605,655,2260,0,False
one_call,06-03-2025-Nam_Dinh-2ta1782856t1cvn,06-03-2025-Nam_Dinh-2ta1782856t1cvn.json,processed,ok,True,2,0,0,2,2,1,2197,970,3167,0,False
one_call,06-05-2025-Quang_Ngai-2ta1883967t1cvn,06-05-2025-Quang_Ngai-2ta1883967t1cvn.json,processed,ok,True,1,0,0,1,1,1,1647,491,2138,0,False
one_call,06-06-2025-Ho_Chi_Minh-2ta1854245t1cvn,06-06-2025-Ho_Chi_Minh-2ta1854245t1cvn.json,processed,ok,True,2,0,0,2,2,1,1932,920,2852,0,False
one_call,06-06-2025-Tuyen_Quang-2ta1850013t1cvn,06-06-2025-Tuyen_Quang-2ta1850013t1cvn.json,processed,ok,True,2,0,0,2,2,1,2417,1010,3427,0,False
one_call,06-08-2024-Binh_Duong-2ta1579304t1cvn,06-08-2024-Binh_Duong-2ta1579304t1cvn.json,processed,ok,True,2,0,0,2,2,1,2065,1004,3069,0,False
one_call,06-11-2025-Dong_Nai-2ta2056899t1cvn,06-11-2025-Dong_Nai-2ta2056899t1cvn.json,processed,ok,True,1,0,0,1,1,1,1493,630,2123,0,False
one_call,07-03-2025-Hai_Duong-2ta1767390t1cvn,07-03-2025-Hai_Duong-2ta1767390t1cvn.json,processed,ok,True,1,0,0,1,1,1,1512,466,1978,0,False
one_call,07-05-2024-Ho_Chi_Minh-2ta1619879t1cvn,07-05-2024-Ho_Chi_Minh-2ta1619879t1cvn.json,processed,ok,True,1,0,0,1,1,1,1449,458,1907,0,False
one_call,07-08-2024-Ba_Ria_Vung_Tau-2ta1618858t1cvn,07-08-2024-Ba_Ria_Vung_Tau-2ta1618858t1cvn.json,processed,ok,True,3,0,0,3,3,1,2669,1482,4151,0,False
one_call,07-08-2025-Bac_Ninh-2ta1900243t1cvn,07-08-2025-Bac_Ninh-2ta1900243t1cvn.json,processed,ok,True,2,0,0,2,2,1,2340,1257,3597,0,False
one_call,07-08-2025-Cao_Bang-2ta1957517t1cvn,07-08-2025-Cao_Bang-2ta1957517t1cvn.json,processed,ok,True,1,0,0,1,1,1,1427,554,1981,0,False
one_call,07-08-2025-Nghe_An-2ta1871673t1cvn,07-08-2025-Nghe_An-2ta1871673t1cvn.json,processed,ok,True,1,0,0,1,1,1,1745,626,2371,0,False
one_call,07-11-2024-Lai_Chau-2ta1687837t1cvn,07-11-2024-Lai_Chau-2ta1687837t1cvn.json,processed,ok,True,1,0,0,1,1,1,1432,595,2027,0,False
one_call,08-04-2024-Ho_Chi_Minh-2ta1604010t1cvn,08-04-2024-Ho_Chi_Minh-2ta1604010t1cvn.json,processed,ok,True,1,0,0,1,1,1,1519,801,2320,0,False
one_call,08-04-2024-Nam_Dinh-2ta1484859t1cvn,08-04-2024-Nam_Dinh-2ta1484859t1cvn.json,processed,ok,True,5,0,0,5,5,1,3875,1928,5803,0,False
one_call,08-05-2024-Dong_Thap-2ta1503612t1cvn,08-05-2024-Dong_Thap-2ta1503612t1cvn.json,processed,ok,True,1,0,0,1,1,1,1523,544,2067,0,False
one_call,08-07-2025-Tuyen_Quang-2ta1866767t1cvn,08-07-2025-Tuyen_Quang-2ta1866767t1cvn.json,processed,ok,True,4,0,0,4,4,1,3641,1875,5516,0,False
one_call,09-01-2024-Ha_Noi-2ta1626776t1cvn,09-01-2024-Ha_Noi-2ta1626776t1cvn.json,processed,ok,True,1,0,0,1,1,1,1522,513,2035,0,False
one_call,09-01-2025-Bac_Lieu-2ta1763232t1cvn,09-01-2025-Bac_Lieu-2ta1763232t1cvn.json,processed,ok,True,1,0,0,1,1,1,1450,514,1964,0,False
one_call,09-01-2025-Phu_Tho-2ta1852066t1cvn,09-01-2025-Phu_Tho-2ta1852066t1cvn.json,processed,ok,True,2,0,0,2,2,1,2296,1308,3604,0,False
one_call,09-04-2024-Dak_Lak-2ta1491704t1cvn,09-04-2024-Dak_Lak-2ta1491704t1cvn.json,processed,ok,True,3,0,0,3,3,1,3128,1501,4629,0,False
one_call,09-05-2024-Quang_Ninh-2ta1555454t1cvn,09-05-2024-Quang_Ninh-2ta1555454t1cvn.json,processed,ok,True,1,0,0,1,1,1,1627,552,2179,0,False
one_call,09-06-2025-Vinh_Phuc-2ta1928651t1cvn,09-06-2025-Vinh_Phuc-2ta1928651t1cvn.json,processed,ok,True,2,0,0,2,2,1,2079,924,3003,0,False
one_call,09-07-2024-Tuyen_Quang-2ta1553282t1cvn,09-07-2024-Tuyen_Quang-2ta1553282t1cvn.json,processed,ok,True,0,1,0,1,0,1,1149,30,1179,0,False
one_call,09-08-2024-Dong_Thap-2ta1594564t1cvn,09-08-2024-Dong_Thap-2ta1594564t1cvn.json,processed,ok,True,1,0,0,1,1,1,1611,740,2351,0,False
one_call,09-09-2025-Dien_Bien-2ta1980311t1cvn,09-09-2025-Dien_Bien-2ta1980311t1cvn.json,processed,ok,True,1,0,0,1,1,1,1605,617,2222,0,False
one_call,09-09-2025-Son_La-2ta1978095t1cvn,09-09-2025-Son_La-2ta1978095t1cvn.json,processed,ok,True,16,0,0,16,16,1,9444,5734,15178,0,False
one_call,10-01-2025-Khanh_Hoa-2ta1738112t1cvn,10-01-2025-Khanh_Hoa-2ta1738112t1cvn.json,processed,ok,True,1,0,0,1,1,1,1793,829,2622,0,False
one_call,10-01-2025-Phu_Tho-2ta1852183t1cvn,10-01-2025-Phu_Tho-2ta1852183t1cvn.json,processed,ok,True,1,0,0,1,1,1,1552,587,2139,0,False
one_call,10-03-2024-Tien_Giang-2ta1461024t1cvn,10-03-2024-Tien_Giang-2ta1461024t1cvn.json,processed,ok,True,2,0,0,2,2,1,2161,853,3014,0,False
one_call,10-05-2024-Hai_Duong-2ta1521714t1cvn,10-05-2024-Hai_Duong-2ta1521714t1cvn.json,processed,ok,True,1,0,0,1,1,1,1448,425,1873,0,False
one_call,10-05-2025-Vinh_Phuc-2ta1820910t1cvn,10-05-2025-Vinh_Phuc-2ta1820910t1cvn.json,processed,ok,True,1,0,0,1,1,1,1584,661,2245,0,False
one_call,10-07-2024-Dien_Bien-2ta1564951t1cvn,10-07-2024-Dien_Bien-2ta1564951t1cvn.json,processed,ok,True,1,0,0,1,1,1,1496,552,2048,0,False
one_call,10-07-2025-Hai_Phong-2ta1883997t1cvn,10-07-2025-Hai_Phong-2ta1883997t1cvn.json,processed,ok,True,1,0,0,1,1,1,1439,454,1893,0,False
one_call,10-08-2025-Lao_Cai-2ta1964308t1cvn,10-08-2025-Lao_Cai-2ta1964308t1cvn.json,processed,ok,True,2,0,0,2,2,1,2402,995,3397,0,False
one_call,10-12-2024-Bac_Ninh-2ta1805238t1cvn,10-12-2024-Bac_Ninh-2ta1805238t1cvn.json,processed,ok,True,1,0,0,1,1,1,1539,723,2262,0,False
one_call,10-12-2025-Ha_Tinh-2ta2055815t1cvn,10-12-2025-Ha_Tinh-2ta2055815t1cvn.json,processed,ok,True,1,0,0,1,1,1,1520,588,2108,0,False
one_call,11-01-2024-Thai_Nguyen-2ta1565714t1cvn,11-01-2024-Thai_Nguyen-2ta1565714t1cvn.json,processed,ok,True,1,0,0,1,1,1,1825,704,2529,0,False
one_call,11-01-2024-Yen_Bai-2ta1413451t1cvn,11-01-2024-Yen_Bai-2ta1413451t1cvn.json,processed,ok,True,1,0,0,1,1,1,1549,504,2053,0,False
one_call,11-03-2024-Quang_Ngai-2ta1460455t1cvn,11-03-2024-Quang_Ngai-2ta1460455t1cvn.json,processed,ok,True,1,0,0,1,1,1,1614,593,2207,0,False
one_call,11-06-2024-Ho_Chi_Minh-2ta1589981t1cvn,11-06-2024-Ho_Chi_Minh-2ta1589981t1cvn.json,processed,ok,True,1,0,0,1,1,1,1702,511,2213,0,False
one_call,11-08-2025-Tuyen_Quang-2ta1926816t1cvn,11-08-2025-Tuyen_Quang-2ta1926816t1cvn.json,processed,ok,True,1,0,0,1,1,1,1640,672,2312,0,False
one_call,11-11-2025-Ca_Mau-2ta2012503t1cvn,11-11-2025-Ca_Mau-2ta2012503t1cvn.json,processed,ok,True,1,0,0,1,1,1,1490,568,2058,0,False
one_call,12-01-2025-Binh_Duong-2ta1833899t1cvn,12-01-2025-Binh_Duong-2ta1833899t1cvn.json,processed,ok,True,1,0,0,1,1,1,1461,527,1988,0,False
one_call,12-03-2025-Ho_Chi_Minh-2ta1804598t1cvn,12-03-2025-Ho_Chi_Minh-2ta1804598t1cvn.json,processed,ok,True,1,0,0,1,1,1,1690,619,2309,0,False
one_call,12-08-2025-Ho_Chi_Minh-2ta1959418t1cvn,12-08-2025-Ho_Chi_Minh-2ta1959418t1cvn.json,processed,ok,True,2,0,0,2,2,1,2031,737,2768,0,False
one_call,12-08-2025-Hue-2ta1952506t1cvn,12-08-2025-Hue-2ta1952506t1cvn.json,processed,ok,True,2,0,0,2,2,1,2600,1121,3721,0,False
one_call,12-08-2025-Lai_Chau-2ta1919469t1cvn,12-08-2025-Lai_Chau-2ta1919469t1cvn.json,processed,ok,True,2,0,0,2,2,1,2361,1058,3419,0,False
one_call,12-08-2025-Ninh_Binh-2ta1930408t1cvn,12-08-2025-Ninh_Binh-2ta1930408t1cvn.json,processed,ok,True,1,0,0,1,1,1,1504,645,2149,0,False
one_call,12-11-2024-Cao_Bang-2ta1689860t1cvn,12-11-2024-Cao_Bang-2ta1689860t1cvn.json,processed,ok,True,1,0,0,1,1,1,1558,493,2051,0,False
one_call,13-03-2025-Ba_Ria_Vung_Tau-2ta1810610t1cvn,13-03-2025-Ba_Ria_Vung_Tau-2ta1810610t1cvn.json,processed,ok,True,1,0,0,1,1,1,1602,562,2164,0,False
one_call,13-06-2024-Ho_Chi_Minh-2ta1618708t1cvn,13-06-2024-Ho_Chi_Minh-2ta1618708t1cvn.json,processed,ok,True,2,0,0,2,2,1,2261,1086,3347,0,False
one_call,13-08-2024-Quang_Tri-2ta1650161t1cvn,13-08-2024-Quang_Tri-2ta1650161t1cvn.json,processed,ok,True,3,0,0,3,3,1,2998,1294,4292,0,False
one_call,13-08-2025-Da_Nang-2ta1943094t1cvn,13-08-2025-Da_Nang-2ta1943094t1cvn.json,processed,ok,True,1,0,0,1,1,1,1620,660,2280,0,False
one_call,13-08-2025-Hue-2ta1952404t1cvn,13-08-2025-Hue-2ta1952404t1cvn.json,processed,ok,True,2,0,0,2,2,1,2128,979,3107,0,False
one_call,14-03-2024-Thai_Binh-2ta1475993t1cvn,14-03-2024-Thai_Binh-2ta1475993t1cvn.json,processed,ok,True,1,0,0,1,1,1,1399,713,2112,0,False
one_call,14-03-2024-Thai_Nguyen-2ta1565744t1cvn,14-03-2024-Thai_Nguyen-2ta1565744t1cvn.json,processed,ok,True,2,0,0,2,2,1,2265,996,3261,0,False
one_call,14-06-2024-Ha_Noi-2ta1588561t1cvn,14-06-2024-Ha_Noi-2ta1588561t1cvn.json,processed,ok,True,1,0,0,1,1,1,1305,582,1887,0,False
one_call,14-08-2025-Ha_Tinh-2ta1962835t1cvn,14-08-2025-Ha_Tinh-2ta1962835t1cvn.json,processed,ok,True,1,0,0,1,1,1,1685,485,2170,0,False
one_call,14-08-2025-Ho_Chi_Minh-2ta1973446t1cvn,14-08-2025-Ho_Chi_Minh-2ta1973446t1cvn.json,processed,ok,True,1,0,0,1,1,1,1667,651,2318,0,False
one_call,14-11-2024-Hung_Yen-2ta1778508t1cvn,14-11-2024-Hung_Yen-2ta1778508t1cvn.json,processed,ok,True,2,0,0,2,2,1,2377,1013,3390,0,False
one_call,14-11-2025-An_Giang-2ta2034336t1cvn,14-11-2025-An_Giang-2ta2034336t1cvn.json,processed,ok,True,2,0,0,2,2,1,2332,805,3137,0,False
one_call,15-01-2025-Quang_Ninh-2ta1721699t1cvn,15-01-2025-Quang_Ninh-2ta1721699t1cvn.json,processed,ok,True,1,0,0,1,1,1,1597,626,2223,0,False
one_call,15-04-2024-Tien_Giang-2ta1619955t1cvn,15-04-2024-Tien_Giang-2ta1619955t1cvn.json,processed,ok,True,1,0,0,1,1,1,1445,473,1918,0,False
one_call,15-04-2025-Ho_Chi_Minh-2ta1936700t1cvn,15-04-2025-Ho_Chi_Minh-2ta1936700t1cvn.json,processed,ok,True,1,0,0,1,1,1,1530,474,2004,0,False
one_call,15-07-2024-Tuyen_Quang-2ta1585800t1cvn,15-07-2024-Tuyen_Quang-2ta1585800t1cvn.json,processed,ok,True,2,0,0,2,2,1,2070,1123,3193,0,False
one_call,15-11-2024-Nghe_An-2ta1747859t1cvn,15-11-2024-Nghe_An-2ta1747859t1cvn.json,processed,ok,True,1,0,0,1,1,1,1593,550,2143,0,False
one_call,15-12-2025-Ninh_Binh-2ta2023886t1cvn,15-12-2025-Ninh_Binh-2ta2023886t1cvn.json,processed,ok,True,1,0,0,1,1,1,1628,686,2314,0,False
one_call,16-01-2025-Lao_Cai-2ta1721534t1cvn,16-01-2025-Lao_Cai-2ta1721534t1cvn.json,processed,ok,True,6,0,0,6,6,1,4043,2879,6922,0,False
one_call,16-06-2025-Ha_Tinh-2ta1866292t1cvn,16-06-2025-Ha_Tinh-2ta1866292t1cvn.json,processed,ok,True,1,0,0,1,1,1,1741,721,2462,0,False
one_call,16-07-2025-Ninh_Binh-2ta1893934t1cvn,16-07-2025-Ninh_Binh-2ta1893934t1cvn.json,processed,ok,True,2,0,0,2,2,1,2403,1159,3562,0,False
one_call,16-08-2024-Ho_Chi_Minh-2ta1631427t1cvn,16-08-2024-Ho_Chi_Minh-2ta1631427t1cvn.json,processed,ok,True,1,0,0,1,1,1,1452,511,1963,0,False
one_call,16-09-2024-Quang_Binh-2ta1665286t1cvn,16-09-2024-Quang_Binh-2ta1665286t1cvn.json,processed,ok,True,1,0,0,1,1,1,1589,657,2246,0,False
one_call,16-09-2025-Dien_Bien-2ta1980369t1cvn,16-09-2025-Dien_Bien-2ta1980369t1cvn.json,processed,ok,True,1,0,0,1,1,1,1719,612,2331,0,False
one_call,16-09-2025-Hai_Phong-2ta1981049t1cvn,16-09-2025-Hai_Phong-2ta1981049t1cvn.json,processed,ok,True,1,0,0,1,1,1,1812,614,2426,0,False
